"gene_id","M3_1_U87","M3_2_U87","M3_3_U87","LUC_1_U87","LUC_2_U87","LUC_3_U87","M3_U87","LUC_U87","log2FoldChange","pvalue","padj","gene_name","gene_chr","gene_start","gene_end","gene_strand","gene_length","gene_biotype","gene_description","tf_family","M3_1_U87_count","M3_2_U87_count","M3_3_U87_count","LUC_1_U87_count","LUC_2_U87_count","LUC_3_U87_count","M3_1_U87_fpkm","M3_2_U87_fpkm","M3_3_U87_fpkm","LUC_1_U87_fpkm","LUC_2_U87_fpkm","LUC_3_U87_fpkm"
"ENSG00000285744",109.834876257077,96.0953782747217,52.6181686052956,28.8703297435775,57.0896534691765,24.6253690242252,86.1828077123647,36.8617840789931,1.21946778005339,0.0054994395970601,0.0210167744473588,"AC083837.2","8",78805293,78956082,"+",2921,"bidirectional_promoter_lncRNA","novel transcript","-",101,98,50,26,67,28,0.657088259433492,0.576909349081703,0.310043885677145,0.180208680033257,0.35500591778323,0.151821429770213
"ENSG00000204789",10.8747402234729,21.5724318575906,22.0996308142241,19.9871513609383,44.3083877671221,110.814160609014,18.1822676317626,58.369899912358,-1.68498288856848,0.00549951101382984,0.0210167744473588,"ZNF204P","6",27357825,27360221,"-",2397,"processed_pseudogene","zinc finger protein 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:12995]","-",10,22,21,18,52,126,0.0792804043753219,0.157822058996741,0.158685039560465,0.152033182163419,0.335758995161429,0.832547677769946
"ENSG00000272715",7.61231815643106,6.86395559105155,6.31418023263547,16.6559594674486,21.3021095034241,39.5764859317905,6.93015132670603,25.8448516342211,-1.90460921186092,0.00554518730360558,0.0211605394907477,"AL157904.1","1",116909149,116909531,"-",383,"lincRNA","novel transcript","-",7,7,6,15,25,45,0.347322690604054,0.3142768013181,0.283750868949224,0.792914572771354,1.01026098539107,1.86088845917061
"ENSG00000143494",5.43737011173647,2.94169525330781,0,17.7663567652785,16.1896032226023,17.589549303018,2.79302178834809,17.1818364302996,-2.62656291033619,0.00555008499278254,0.0211683062464545,"VASH2","1",212950520,212992037,"+",9086,"protein_coding","vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]","-",5,3,0,16,19,20,0.0104575792035905,0.00567755801255459,0,0.0356517756397597,0.0323648214426188,0.0348629285524662
"ENSG00000102760",2.17494804469459,9.80565084435936,4.20945348842365,12.2143702761289,31.5271220650676,29.0227563499797,5.39668412582587,24.2547495637254,-2.16106361132034,0.00569218926968807,0.0216624866410824,"RGCC","13",41457559,41470882,"+",1032,"protein_coding","regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]","-",2,10,4,11,37,33,0.0368285134278385,0.166622390510565,0.0702045108575922,0.215797745160576,0.554899551316935,0.506454979230347
"ENSG00000211697",41.3240128491972,14.708476266539,24.204357558436,63.2926459763045,60.4979909897244,65.0813324211667,26.7456155580574,62.9573231290652,-1.24085801275075,0.00576180327955822,0.02189172671009,"TRGV5","7",38349355,38350022,"-",552,"TR_V_gene","T cell receptor gamma variable 5 [Source:HGNC Symbol;Acc:HGNC:12290]","-",38,15,23,57,71,74,1.30821284654539,0.467267138605716,0.754698491719117,2.09059396596273,1.99072659244489,2.12324076931616
"ENSG00000258733",19.5745324022513,15.689041350975,18.9425406979064,28.8703297435775,70.723003551368,43.0943957923942,18.0687048170442,47.5625763624465,-1.40412910491443,0.00581153697934059,0.0220647277688697,"LINC02328","14",85934710,86129778,"+",1568,"lincRNA","long intergenic non-protein coding RNA 2328 [Source:HGNC Symbol;Acc:HGNC:53248]","-",18,16,18,26,83,49,0.218152571886329,0.175463578578473,0.207927135473634,0.335707623965015,0.819264960831553,0.494944638793294
"ENSG00000251281",35.8866427374607,54.9116447284124,43.1468982563424,25.5391378500878,14.4854344623284,11.4332070469617,44.6483952407385,17.1525931197926,1.39781878896692,0.00585075234248969,0.0221928691031397,"AC034223.2","5",33011322,33017607,"-",425,"lincRNA","novel transcript","-",33,56,41,23,17,13,1.47556688623349,2.26575086879685,1.74734897847438,1.09565246612437,0.619087931847651,0.484463458207083
"ENSG00000272457",18.487058379904,13.7279111821031,11.575997093165,0,3.40833752054785,2.6384323954527,14.5969888850574,2.01558997200019,2.79773928230409,0.00585609489696734,0.0222058130085149,"AC113194.1","8",53876150,53876649,"-",500,"antisense","novel transcript, antisense to RGS20","-",17,14,11,0,4,3,0.646119439577998,0.48147205961933,0.398480803627694,0,0.12381758636953,0.0950293706483124
"ENSG00000130487",132.67183072637,182.385105705084,106.288700582697,87.7213865285624,83.5042692534224,35.179098606036,140.448545671384,68.8015847960069,1.03414153615364,0.00585826576475694,0.0222100364459235,"KLHDC7B","22",50545891,50551023,"+",5133,"protein_coding","kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]","-",122,186,101,79,98,40,0.451671259947261,0.623095677055992,0.356397651261862,0.311594470138877,0.295492973509983,0.123422781542064
"ENSG00000144290",3.26242206704188,10.7862159287953,2.10472674421182,17.7663567652785,23.006278263698,30.7817112802815,5.38445491334967,23.8514487697527,-2.13543001691704,0.00588522010328442,0.0222961340768318,"SLC4A10","2",161424332,161985282,"+",7550,"protein_coding","solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]","-",3,11,2,16,27,35,0.00755106473990649,0.0250529453917343,0.00479808312616127,0.0429049050944182,0.055348921059227,0.07342225105278
"ENSG00000265415",9.78726620112565,13.7279111821031,32.6232645352833,5.55198648914952,0.852084380136963,3.5179098606036,18.7128139728373,3.30732690996336,2.53572413823295,0.00589301787735125,0.0223216510944704,"AC099850.3","17",59202677,59203829,"-",321,"antisense","novel transcript, antisense to PRR11","-",9,14,31,5,1,4,0.532808773703682,0.749956479157834,1.74920771912468,0.315354393947485,0.0482155710161722,0.197361102073338
"ENSG00000224725",11.9622142458202,10.7862159287953,24.204357558436,2.22079459565981,4.26042190068482,0.879477465150901,15.6509292443505,2.45356465383184,2.66250362756844,0.00590088876037159,0.02234743578662,"CEP57L1P1","10",70389426,70390626,"+",1201,"processed_pseudogene","centrosomal protein 57 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23521]","-",11,11,23,2,5,1,0.174053823660626,0.157493536808987,0.346872245985805,0.0337148244653265,0.0644346307085398,0.0131875340894133
"ENSG00000132793",5.43737011173647,8.82508575992343,9.47127034895321,19.9871513609383,31.5271220650676,29.0227563499797,7.9112420735377,26.8456765919952,-1.76386941992047,0.00591276205297125,0.0223843321612575,"LPIN3","20",41340920,41360582,"+",4568,"protein_coding","lipin 3 [Source:HGNC Symbol;Acc:HGNC:14451]","-",5,9,9,18,37,33,0.0208006927854254,0.0338789133770169,0.0356862684350545,0.0797774819714786,0.12536259565654,0.114418025080061
"ENSG00000285367",81.5605516760471,53.9310796439765,29.4661744189655,107.708537889501,131.220994541092,100.260431027203,54.9859352463297,113.063321152599,-1.04212636549011,0.00592697867127827,0.0224341107660291,"AC087564.1","16",51150770,51442519,"+",8149,"lincRNA","novel transcript","-",75,55,28,97,154,114,0.174900413505626,0.116057023995333,0.0622355364382435,0.240991281490805,0.292488469458026,0.221568050351937
"ENSG00000225420",50.0238050279755,41.1837335463093,25.2567209305419,13.3247675739588,18.7458563630132,4.39738732575451,38.8214198349422,12.1560037542422,1.67571319748289,0.00593088516000493,0.0224408118308777,"AC104134.1","2",88538720,88575610,"+",1747,"antisense","uncharacterized LOC101928371 [Source:NCBI gene;Acc:101928371]","-",46,42,24,12,22,5,0.500378703333242,0.413399020852315,0.248830183875335,0.139066413907924,0.194904615063656,0.045329789471624
"ENSG00000171049",5.43737011173647,7.84452067548749,13.6807238373769,16.6559594674486,27.2667001643828,52.7686479090541,8.98753820820027,32.2304358469618,-1.84737811601674,0.005945228463941,0.02248698384444,"FPR2","19",51752026,51770526,"+",3700,"protein_coding","formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827]","-",5,8,13,15,32,60,0.025680422876709,0.0371793096231143,0.0636394403828012,0.0820773733436293,0.133856850129222,0.256836136887331
"ENSG00000185986",27.1868505586824,43.1448637151812,49.4610784889779,58.8510567849849,74.1313410719158,132.801097237786,39.9309309209471,88.5944983648956,-1.15148900340224,0.00595095468289814,0.0225045912243292,"SDHAP3","5",1572222,1594620,"-",1173,"transcribed_unprocessed_pseudogene","succinate dehydrogenase complex flavoprotein subunit A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:18781]","-",25,44,47,53,87,151,0.405019457134797,0.645011893291027,0.72574586415956,0.914769702340762,1.14792519332365,2.03885123158499
"ENSG00000269896",19.5745324022513,19.6113016887187,14.7330872094828,33.3119189348971,40.9000502465742,63.3223774908649,17.9729737668176,45.8447822241121,-1.35440028188081,0.00596061168829288,0.0225370545587046,"AL513477.1","1",2350414,2352820,"-",2407,"transcribed_processed_pseudogene","small nuclear ribonucleoprotein polypeptide N pseudogene [Source:NCBI gene;Acc:100129534]","-",18,20,14,30,48,72,0.142111854058066,0.142878526802579,0.105350516500882,0.252335921372188,0.308643754971824,0.473765038545804
"ENSG00000108813",7.61231815643106,4.90282542217968,26.3090843026478,27.7599324457476,42.6042190068482,60.6839450954122,12.9414092937528,43.682698849336,-1.76199904806602,0.00600939742545462,0.0227010876134892,"DLX4","17",49968970,49974959,"+",3644,"protein_coding","distal-less homeobox 4 [Source:HGNC Symbol;Acc:HGNC:2917]","Homeobox",7,5,25,25,50,69,0.0365051016743558,0.0235941694575883,0.124264296111819,0.138897860122315,0.212365509003722,0.299900593429087
"ENSG00000188124",44.5864349162391,27.4558223642062,41.0421715121306,6.66238378697942,16.1896032226023,15.8305943727162,37.6948095975253,12.8941937940993,1.5287822978234,0.00606831089709919,0.0229030501632748,"OR2AG2","11",6765626,6771976,"-",4224,"protein_coding","olfactory receptor family 2 subfamily AG member 2 [Source:HGNC Symbol;Acc:HGNC:15143]","-",41,28,39,6,19,18,0.184456446514998,0.113984862599273,0.167234324869577,0.0287581705844156,0.0696180794572997,0.0674924507445401
"ENSG00000103196",70.6858114525741,28.4363874486421,46.3039883726601,131.026881143929,78.3917629726006,97.62199863175,48.4753957579588,102.346880916093,-1.07886505653868,0.00607994232104971,0.022942828323918,"CRISPLD2","16",84819984,84920768,"+",7965,"protein_coding","cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]","-",65,29,44,118,92,111,0.155082026411764,0.0626073434174538,0.100057954457676,0.299937068021164,0.178769898713069,0.220721074324392
"ENSG00000266242",35.8866427374607,27.4558223642062,38.9374447679187,8.88317838263923,17.8937719828762,5.27686479090541,34.0933032898619,10.6846050521403,1.66434063833871,0.00611490078090347,0.0230540427610915,"GRAMD4P7","18",14485806,14487501,"+",1232,"processed_pseudogene","GRAM domain containing 4 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49142]","-",33,28,37,8,21,6,0.509022667734768,0.390805243197508,0.543970990784558,0.131465922671614,0.263815880048715,0.0771342294223315
"ENSG00000213371",44.5864349162391,35.3003430396937,32.6232645352833,15.5455621696187,17.0416876027393,7.91529718635811,37.503347497072,13.5008489862387,1.47731575106031,0.00611963172158668,0.0230636021708086,"NAP1L1P3","3",120805866,120806745,"+",880,"processed_pseudogene","nucleosome assembly protein 1 like 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38007]","-",41,36,31,14,20,9,0.88539094327199,0.703449437755514,0.638063270271617,0.322091510545454,0.35175450673162,0.161981881786896
"ENSG00000172058",10.8747402234729,10.7862159287953,19.9949040700123,14.4351648717888,21.3021095034241,131.042142307484,13.8852867407602,55.5931388942324,-2.00576370504632,0.0061397928372173,0.0231354353125489,"SERF1A","5",70900665,70918530,"+",3285,"protein_coding","small EDRK-rich factor 1A [Source:HGNC Symbol;Acc:HGNC:10755]","-",10,11,19,13,25,149,0.0578493544254632,0.0575798288303177,0.10476179976375,0.0801201757042835,0.117786897231288,0.718385399624483
"ENSG00000135406",18.487058379904,15.689041350975,23.1519941863301,17.7663567652785,43.4563033869851,122.247367655975,19.1093646390697,61.1566759360796,-1.68404153173017,0.00615785911812845,0.0231868777654116,"PRPH","12",49293252,49298686,"+",4353,"protein_coding","peripherin [Source:HGNC Symbol;Acc:HGNC:9461]","-",17,16,22,16,51,139,0.0742154192026187,0.0632039722515611,0.0915416502705476,0.074415812879131,0.181331751230359,0.50574632514417
"ENSG00000279739",16.3121103352094,8.82508575992343,8.41890697684729,43.3054946153663,15.3375188424653,52.7686479090541,11.18536769066,37.1372204556286,-1.73265830421212,0.00620562850654024,0.0233416506535834,"AC011369.2","5",168128856,168130422,"+",1567,"TEC","TEC","-",15,9,8,39,18,60,0.181909823823529,0.0987612484404678,0.0924710340842823,0.503882789767527,0.177785302700346,0.606441420857131
"ENSG00000259948",140.284148882801,67.6589908260796,102.079247094273,52.1886729980055,41.7521346267112,60.6839450954122,103.340795601051,51.541584240043,1.00247844827353,0.0062208835188518,0.0233900592262886,"AC124068.1","15",89201091,89201768,"-",678,"processed_pseudogene","VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa (VAPA) pseudogene","-",129,69,97,47,49,69,3.61571263688885,1.74997746068973,2.59135411315944,1.40346659040877,1.11855857892828,1.61185510686666
"ENSG00000279407",39.1490648045026,79.4257718393108,67.3512558147784,79.9486054437531,155.079357184927,138.957439493842,61.9753641528639,124.661800707508,-1.00940632690614,0.00623411290374941,0.0234152567430602,"AC007191.1","19",45714387,45717381,"-",2995,"TEC","TEC","-",36,81,64,72,182,158,0.228422859911695,0.46505171511049,0.387050712280655,0.486709232248032,0.940517559234327,0.835539263351885
"ENSG00000139547",0,1.96113016887187,1.05236337210591,8.88317838263923,9.3729281815066,15.8305943727162,1.00449784699259,11.3622336456207,-3.47271471037023,0.00625752354844513,0.0234863928682352,"RDH16","12",56951431,56959374,"-",3464,"protein_coding","retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]","-",0,2,1,8,11,18,0,0.00992807777176117,0.00522885791029411,0.0467569332365556,0.0491481470144642,0.08230026326355
"ENSG00000106624",5.43737011173647,13.7279111821031,2.10472674421182,24.4287405522579,17.0416876027393,47.4917831181487,7.09000267935047,29.6540704243819,-2.05467672946965,0.00627262797120468,0.0235304742551297,"AEBP1","7",44104361,44114562,"+",4955,"protein_coding","AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]","-",5,14,2,22,20,54,0.0191760978090461,0.0485844661573491,0.00731090365338397,0.0898903221011965,0.0624710324770586,0.172606324083716
"ENSG00000272870",147.896467039232,164.734934185237,255.724299421737,39.9743027218765,83.5042692534224,144.234304284748,189.451900215402,89.2376254200156,1.08029505435434,0.00636975812539876,0.0238607573493944,"AC097534.2","4",173363780,173370446,"-",2495,"antisense","uncharacterized LOC105377540 [Source:NCBI gene;Acc:105377540]","-",136,168,243,36,98,164,1.03586282898276,1.15784864036713,1.7640888191206,0.29212307626911,0.607922017245188,1.04106992560609
"ENSG00000101977",4.34989608938918,7.84452067548749,13.6807238373769,29.9807270414074,33.2312908253416,23.7458915590743,8.62504686741784,28.9859698086078,-1.74679245251782,0.00637758889890451,0.0238815755399898,"MCF2","X",139581770,139708227,"-",4996,"protein_coding","MCF.2 cell line derived transforming sequence [Source:HGNC Symbol;Acc:HGNC:6940]","-",4,8,13,27,39,27,0.0152149823288748,0.0275347168946202,0.0471308905957495,0.109414592968089,0.120818801751693,0.0855949095110901
"ENSG00000274276",32.6242206704188,34.3197779552578,24.204357558436,7.77278108480933,11.9291813219175,10.5537295818108,30.3827853947042,10.0852306628459,1.58171988910772,0.00638281470258384,0.0238926277776571,"CBSL","21",6444869,6468040,"-",4004,"protein_coding","cystathionine-beta-synthase like [Source:HGNC Symbol;Acc:HGNC:51829]","-",30,35,23,7,14,12,0.142383963002732,0.150309708922118,0.104044347509728,0.0353946714885115,0.0541160779587107,0.0474672181060502
"ENSG00000163815",7.61231815643106,12.7473460976672,11.575997093165,33.3119189348971,12.7812657020544,67.7197648166194,10.6452204490878,37.937649817857,-1.83082546549994,0.00642442391660402,0.0240184289878589,"CLEC3B","3",45001548,45036071,"+",1105,"protein_coding","C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891]","-",7,13,11,30,15,77,0.120384244797604,0.202299184714004,0.180308055940133,0.54965842782159,0.210097714427936,1.10365935745401
"ENSG00000230140",25.0119025139878,9.80565084435936,18.9425406979064,38.8639054240466,50.2729784280808,48.3712605832996,17.9200313520845,45.8360481451423,-1.36364231891711,0.00644183307328812,0.0240621075027301,"AC016738.2","2",100972648,100977161,"-",939,"antisense","uncharacterized LOC101927142 [Source:NCBI gene;Acc:101927142]","-",23,10,18,35,59,55,0.465474757573575,0.183124927589886,0.34720952973659,0.754633997018104,0.972475718291038,0.927691761742489
"ENSG00000100557",13.0496882681675,47.0671240529249,55.7752587216133,66.6238378697942,122.700150739723,92.3451338408446,38.6306903475686,93.8897074834539,-1.28088904381402,0.0064431912990988,0.0240629030190837,"CCDC198","14",57469301,57493867,"-",4107,"protein_coding","coiled-coil domain containing 198 [Source:HGNC Symbol;Acc:HGNC:20189]","-",12,48,53,60,144,105,0.0555252386523438,0.200969241206023,0.233741534323525,0.295774318355421,0.542662905929277,0.404921837434981
"ENSG00000262089",56.5486491620593,75.5035115015671,72.6130726753079,21.0975486587682,38.3437971061634,36.0585760711869,68.2217444463114,31.8333072787062,1.09061035947181,0.006450810544247,0.0240870766563308,"AC040977.1","17",6994642,6995189,"-",343,"lincRNA","novel transcript","-",52,77,69,19,45,41,2.88099904459406,3.8601987287264,3.6436755168713,1.12148480972928,2.03053621961693,1.89319931806648
"ENSG00000155761",58.7235972067539,61.775600319464,53.6705319774015,27.7599324457476,19.5979407431502,32.5406662105833,58.0565765012065,26.6328464664937,1.12689585123015,0.00645585934213117,0.0240988072660322,"SPAG17","1",117953861,118185223,"-",9552,"protein_coding","sperm associated antigen 17 [Source:HGNC Symbol;Acc:HGNC:26620]","-",54,63,51,25,23,37,0.107431919823418,0.113412074345005,0.0967075956725501,0.0529882540081359,0.037267123200628,0.0613499217264719
"ENSG00000181322",3.26242206704188,4.90282542217968,2.10472674421182,7.77278108480933,25.5625314041089,21.1074591636216,3.4233247444778,18.1475905508466,-2.4080563491333,0.00654506268854505,0.0243740361838036,"NME9","3",138261437,138329886,"-",3738,"protein_coding","NME/NM23 family member 9 [Source:HGNC Symbol;Acc:HGNC:21343]","-",3,5,2,7,30,24,0.0152516155126522,0.0230008436338822,0.00969115238162589,0.0379133934296415,0.124215074608277,0.101690070249666
"ENSG00000255173",1.08747402234729,2.94169525330781,1.05236337210591,3.33119189348971,16.1896032226023,23.7458915590743,1.69384421592034,14.4222288917221,-3.08347664551436,0.00655696428487159,0.0244013211491771,"AP003068.3","11",65117157,65117458,"+",175,"antisense","novel transcript","-",1,3,1,3,19,27,0.108591502450084,0.294778812011834,0.103501507435765,0.347070035853061,1.68038152930077,2.44361238809946
"ENSG00000254835",58.7235972067539,45.1059938840531,42.0945348842365,28.8703297435775,17.8937719828762,12.3126845121126,48.6413753250145,19.6922620795221,1.31829952134784,0.00656637650273344,0.0244274321350801,"RNF185-AS1","22",31205264,31205616,"-",353,"antisense","RNF185 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41161]","-",54,46,40,26,21,14,2.90705296927278,2.24076434059988,2.05243782450525,1.49118853931202,0.92073984198305,0.628145037335399
"ENSG00000214810",18.487058379904,26.4752572797703,16.8378139536946,1.1103972978299,2.55625314041089,8.79477465150901,20.6000432044563,4.15380836324993,2.28287856073084,0.00661822061679407,0.024594169327814,"CYCSP55","6",34219439,34220066,"+",311,"processed_pseudogene","cytochrome c, somatic pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:21252]","-",17,27,16,1,3,10,1.03877723404823,1.4928508968445,0.931846369196594,0.0650988813229214,0.149297732760687,0.509267795542939
"ENSG00000027869",5.43737011173647,2.94169525330781,2.10472674421182,16.6559594674486,17.8937719828762,16.7100718378671,3.49459736975203,17.086601096064,-2.2968124605537,0.00666118406650073,0.0247319558970219,"SH2D2A","1",156806243,156816862,"-",2512,"protein_coding","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]","-",5,3,2,15,21,19,0.0378254636320953,0.0205359443081493,0.0144209902876264,0.120894220291174,0.129387406138542,0.119795517669714
"ENSG00000265666",27.1868505586824,14.708476266539,16.8378139536946,36.6431108283868,40.9000502465742,72.1171521423739,19.577713592972,49.886771072445,-1.35665247942415,0.00668040465424789,0.0247989367827566,"RARA-AS1","17",40340867,40343136,"-",1790,"antisense","RARA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49577]","-",25,15,16,33,48,82,0.265412191742523,0.144095787994612,0.161901799340861,0.373245708948124,0.415031015763788,0.725550129717097
"ENSG00000100206",32.6242206704188,79.4257718393108,43.1468982563424,31.0911243392373,14.4854344623284,7.03581972120721,51.732296922024,17.537459507591,1.58181772928365,0.00674783466712307,0.0250050712858771,"DMC1","22",38518949,38570286,"-",3524,"protein_coding","DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]","-",30,81,41,28,17,8,0.161777919370868,0.39524117104311,0.210733063522023,0.16086295645857,0.074662988375497,0.0359551156444618
"ENSG00000253326",39.1490648045026,36.2809081241296,12.6283604652709,11.103972978299,8.52084380136963,5.27686479090541,29.3527777979677,8.30056052352469,1.83434943614585,0.00679288821008331,0.0251410010551562,"AL606534.4","1",243054861,243056394,"-",1243,"processed_pseudogene","novel pseudogene","-",36,37,12,10,10,6,0.550383318934455,0.511851114984347,0.174861758338782,0.162878134283416,0.124514869639511,0.0764516256221339
"ENSG00000176998",44.5864349162391,27.4558223642062,36.8327180237069,69.9550297632839,85.2084380136963,65.0813324211667,36.2916584347174,73.4149333993823,-1.02056632382636,0.00683620490744445,0.0252701444951294,"HCG4","6",29791753,29792750,"-",998,"unprocessed_pseudogene","HLA complex group 4 [Source:HGNC Symbol;Acc:HGNC:21241]","-",41,28,35,63,100,74,0.780705440961274,0.482436933486302,0.635217167378816,1.27803845867735,1.55082147256426,1.17437765998248
"ENSG00000254422",36.974116759808,43.1448637151812,66.2988924426724,6.66238378697942,22.154193883561,23.7458915590743,48.8059576392205,17.5208230765383,1.46045091951103,0.0068504313174198,0.0253112749364987,"AP000942.2","11",102229851,102230922,"-",628,"antisense","novel transcript","-",34,44,63,6,26,27,1.02885261079299,1.20477539941143,1.81704477624093,0.193430752465878,0.640775725638492,0.68094294254364
"ENSG00000253133",20.6620064245986,16.6696064354109,30.5185377910714,6.66238378697942,2.55625314041089,7.91529718635811,22.6167168836937,5.71131137124947,1.99445413162795,0.00685335505752896,0.0253112749364987,"AC009630.1","8",41534155,41578368,"-",559,"antisense","uncharacterized LOC102723729 [Source:NCBI gene;Acc:102723729]","-",19,17,29,6,3,9,0.64591546627286,0.522937964063928,0.939660376093927,0.217306820301559,0.0830618870994165,0.254998311220874
"ENSG00000260805",20.6620064245986,27.4558223642062,26.3090843026478,5.55198648914952,7.66875942123267,8.79477465150901,24.8089710304842,7.33850685396373,1.74789112208493,0.00689189910335527,0.0254357442579655,"AC092803.2","1",212557833,212559731,"-",1899,"lincRNA","novel transcript","-",19,28,25,5,9,10,0.190135200445776,0.253539789162364,0.238451340195613,0.0533063509516287,0.0733516506928496,0.0834029933722244
"ENSG00000059915",9.78726620112565,6.86395559105155,6.31418023263547,12.2143702761289,18.7458563630132,60.6839450954122,7.65513400827089,30.5480572448514,-2.00473377507867,0.00690639365483803,0.0254802874594911,"PSD","10",102402617,102421539,"-",6338,"protein_coding","pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:HGNC:9507]","-",9,7,6,11,22,69,0.0269851082926604,0.018991482313795,0.0171468259399736,0.0351377836866069,0.0537233137450628,0.172426279970905
"ENSG00000240216",6.52484413408377,18.6307366042828,4.20945348842365,37.7535081262167,32.3792064452046,29.0227563499797,9.7883447422634,33.051823640467,-1.74266224705937,0.00691420397909347,0.0255001474117488,"CPHL1P","3",149229356,149291800,"-",3934,"transcribed_unitary_pseudogene","ceruloplasmin and hephaestin-like 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:31714]","-",6,19,4,34,38,33,0.0289834970952181,0.0830485976901669,0.0184166383337659,0.174975996723074,0.149500136058787,0.132857533951632
"ENSG00000196074",8.69979217877835,11.7667810132312,12.6283604652709,24.4287405522579,48.5688096678069,26.384323954527,11.0316445524268,33.1272913915306,-1.58935193421897,0.00697316503792664,0.0256905436808481,"SYCP2","20",59863563,59933655,"-",6466,"protein_coding","synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]","-",8,12,12,22,57,30,0.0235119244401666,0.0319123365926824,0.0336147797115845,0.0688844024143873,0.136436792898686,0.0734838931706716
"ENSG00000236841",53.2862270950174,41.1837335463093,56.8276220937192,19.9871513609383,27.2667001643828,18.4690267681689,50.4325275783487,21.90762609783,1.19801128142438,0.00702000050112823,0.0258268657904404,"AC007750.1","2",162159762,162173223,"+",4157,"antisense","novel transcript","-",49,42,54,18,32,21,0.224000994349162,0.173733002027663,0.235287285366364,0.0876650319090003,0.119141290709194,0.0800102952295149
"ENSG00000229261",85.9104477654363,54.9116447284124,27.3614476747537,23.318343254428,27.2667001643828,11.4332070469617,56.0611800562008,20.6727501552575,1.44048159860824,0.00715500196554673,0.0262791996231286,"AL596223.1","10",69215333,69232490,"-",1933,"antisense","uncharacterized LOC101928994 [Source:NCBI gene;Acc:101928994]","-",79,56,26,21,32,13,0.776656762220594,0.498160434163818,0.243627448956404,0.219948677661666,0.256218492228722,0.10651679758821
"ENSG00000225335",34.7991687151134,9.80565084435936,19.9949040700123,44.4158919131962,51.1250628082178,70.3581972120721,21.5332412098284,55.299717311162,-1.3696359184186,0.00715545671524053,0.0262791996231286,"AC016027.1","22",18076527,18078884,"-",2235,"antisense","novel transcript","-",32,10,19,40,60,80,0.272086091150098,0.0769370501149456,0.153978752672894,0.362340082173218,0.415495256273591,0.566916454277777
"ENSG00000203706",6.52484413408377,3.92226033774374,5.26181686052956,18.8767540631084,22.154193883561,20.2279816984707,5.23630711078569,20.4196432150467,-1.97015343403762,0.00718938643606845,0.0263899717694329,"SERTAD4-AS1","1",210231456,210234047,"-",1004,"antisense","SERTAD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32019]","-",6,4,5,17,26,23,0.113566810331263,0.0685076920346229,0.0902030069783805,0.342806559317018,0.400803939941208,0.362827942382335
"ENSG00000226435",8.69979217877835,31.37808270195,19.9949040700123,0,5.11250628082178,5.27686479090541,20.0242596502469,3.46312369057573,2.49121526533707,0.00719696660778258,0.0264039576385751,"ANKRD18DP","3",198053522,198080720,"-",3449,"transcribed_unprocessed_pseudogene","ankyrin repeat domain 18D, pseudogene [Source:HGNC Symbol;Acc:HGNC:28016]","-",8,32,19,0,6,6,0.0440788934271143,0.159540093482775,0.0997803746662561,0,0.0269246708544934,0.0275527314144136
"ENSG00000147166",51.1112790503228,68.6395559105155,73.6654360474138,33.3119189348971,33.2312908253416,27.2638014196779,64.4720903360841,31.2690037266389,1.04651221057176,0.00722379559982931,0.0264977600118739,"ITGB1BP2","X",71301734,71305371,"+",2201,"protein_coding","integrin subunit beta 1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6154]","-",47,70,70,30,39,31,0.405799685439318,0.546878759222319,0.57605336941759,0.275953004426559,0.27424385895114,0.223073640019513
